Scenario,Rule,CommitteeRule,PlatoonSize,Iteration,Rejected,Agent,Utility1,HammingDistance1,Utility2,HammingDistance2,Utility3,HammingDistance3
Unstable,Approval,Minisum,6,24,0,1,0.8942606516290726,8.0,0.8942606516290726,8.0,0.9994736842105263,4.0
Unstable,Approval,Minisum,6,24,0,2,0.896959706959707,6.0,0.896959706959707,6.0,0.8114394961763383,6.0
Unstable,Approval,Minisum,6,24,0,3,0.9125672877846791,6.0,0.9125672877846791,6.0,0.8255606407322654,6.0
Unstable,Approval,Minisum,6,24,0,4,0.9808322207387628,4.0,0.9808322207387628,4.0,0.8873241515002459,7.0
Unstable,Approval,Minisum,6,24,0,5,0.9808322207387628,8.0,0.9808322207387628,8.0,0.8873241515002459,4.0
Unstable,Approval,Minisum,6,24,0,6,,,0.8704915514592934,9.0,0.9779683078664403,5.0
Unstable,Approval,Minisum,6,24,0,7,,,0.9454697554697554,9.0,0.8553295400663822,5.0
Unstable,Approval,Minisum,6,24,0,8,,,0.8582194616977226,4.0,0.9668649885583523,7.0
Unstable,Approval,Minisum,6,25,0,0,0.9242311827956989,6.0,0.9242311827956989,6.0,0.8704915514592934,6.0
Unstable,Approval,Minisum,6,25,0,1,0.9340794392523365,8.0,0.9340794392523365,8.0,0.9808322207387628,4.0
Unstable,Approval,Minisum,6,25,0,2,0.9798921568627451,6.0,0.9798921568627451,6.0,0.9701120448179271,6.0
Unstable,Approval,Minisum,6,25,0,3,0.9798921568627451,6.0,0.9798921568627451,6.0,0.9701120448179271,6.0
Unstable,Approval,Minisum,6,25,0,4,0.9703737864077671,4.0,0.9703737864077671,4.0,0.9801063337956541,7.0
Unstable,Approval,Minisum,6,25,0,5,0.9995,8.0,0.9995,8.0,0.9495238095238094,4.0
Unstable,Approval,Minisum,6,25,0,6,,,0.8766929824561405,9.0,0.9205764411027568,5.0
Unstable,Approval,Minisum,6,25,0,7,,,0.9356702127659575,9.0,0.8825025329280648,5.0
Unstable,Approval,Minisum,6,25,0,8,,,0.9703737864077671,4.0,0.9801063337956541,7.0
Unstable,Approval,Minisum,6,26,0,0,0.9808322207387628,6.0,0.9340794392523365,6.0,0.9715080713678844,6.0
Unstable,Approval,Minisum,6,26,0,1,0.9701120448179271,8.0,0.9798921568627451,8.0,0.921114081996435,4.0
Unstable,Approval,Minisum,6,26,0,2,0.9057738095238095,6.0,0.9578333333333334,6.0,0.8537121212121211,6.0
Unstable,Approval,Minisum,6,26,0,3,0.9801063337956541,6.0,0.9703737864077671,6.0,0.9315842894969109,6.0
Unstable,Approval,Minisum,6,26,0,4,0.88187675070028,4.0,0.8398361344537816,4.0,0.9239152024446142,7.0
Unstable,Approval,Minisum,6,26,0,5,0.9170495827196857,8.0,0.9685721649484537,8.0,0.8655248359887535,4.0
Unstable,Approval,Minisum,6,26,0,6,,,0.8883888888888889,9.0,0.7773232323232323,5.0
Unstable,Approval,Minisum,6,26,0,7,,,0.9995,9.0,0.8995454545454545,5.0
Unstable,Approval,Minisum,6,26,0,8,,,0.8690652173913044,4.0,0.9560671936758893,7.0
Unstable,Approval,Minisum,6,27,0,0,0.8844557522123895,6.0,0.8844557522123895,6.0,0.7959046214355949,6.0
Unstable,Approval,Minisum,6,27,0,1,0.892357142857143,8.0,0.892357142857143,8.0,0.8030158730158731,8.0
Unstable,Approval,Minisum,6,27,0,2,0.9518809523809524,6.0,0.9518809523809524,6.0,0.8565873015873017,6.0
Unstable,Approval,Minisum,6,27,0,3,0.9895990099009901,6.0,0.9895990099009901,6.0,0.8905335533553356,6.0
Unstable,Approval,Minisum,6,27,0,4,0.8883888888888889,4.0,0.8883888888888889,4.0,0.9994444444444445,4.0
Unstable,Approval,Minisum,6,27,0,5,0.9428962264150944,8.0,0.9428962264150944,8.0,0.8485010482180294,8.0
Unstable,Approval,Minisum,6,27,0,6,,,0.9356702127659575,9.0,0.9568912529550828,9.0
Unstable,Approval,Minisum,6,27,0,7,,,0.9005989010989012,9.0,0.9884554334554335,9.0
Unstable,Approval,Minisum,6,27,0,8,,,0.9895990099009901,4.0,0.8905335533553356,4.0
Unstable,Approval,Minisum,6,28,0,0,0.896959706959707,6.0,0.896959706959707,6.0,0.9397163947163947,6.0
Unstable,Approval,Minisum,6,28,0,1,0.9900898472596585,8.0,0.9900898472596585,8.0,0.9618096054888507,4.0
Unstable,Approval,Minisum,6,28,0,2,0.8825025329280648,6.0,0.8825025329280648,6.0,0.8293326885880077,6.0
Unstable,Approval,Minisum,6,28,0,3,0.8745238095238095,6.0,0.8745238095238095,6.0,0.9162121212121211,6.0
Unstable,Approval,Minisum,6,28,0,4,0.9701120448179271,4.0,0.9701120448179271,4.0,0.921114081996435,7.0
Unstable,Approval,Minisum,6,28,0,5,0.9701120448179271,8.0,0.9701120448179271,8.0,0.921114081996435,4.0
Unstable,Approval,Minisum,6,28,0,6,,,0.8456776556776556,9.0,0.7907542457542457,5.0
Unstable,Approval,Minisum,6,28,0,7,,,0.8893543179983857,9.0,0.931748844375963,5.0
Unstable,Approval,Minisum,6,28,0,8,,,0.9125672877846791,4.0,0.9560671936758893,7.0
Unstable,Approval,Minisum,6,29,0,0,0.9801063337956541,6.0,0.9801063337956541,6.0,0.9315842894969109,6.0
Unstable,Approval,Minisum,6,29,0,1,0.9170495827196857,8.0,0.9170495827196857,8.0,0.8655248359887535,4.0
Unstable,Approval,Minisum,6,29,0,2,0.9287273493468183,6.0,0.9287273493468183,6.0,0.9729967819790828,6.0
Unstable,Approval,Minisum,6,29,0,3,0.8825025329280648,6.0,0.8825025329280648,6.0,0.8293326885880077,6.0
Unstable,Approval,Minisum,6,29,0,4,0.9599198491277698,4.0,0.9599198491277698,4.0,0.9104365436543654,7.0
Unstable,Approval,Minisum,6,29,0,5,0.9046962233169129,8.0,0.9046962233169129,8.0,0.94782131661442,4.0
Unstable,Approval,Minisum,6,29,0,6,,,0.8456776556776556,9.0,0.7907542457542457,5.0
Unstable,Approval,Minisum,6,29,0,7,,,0.8893543179983857,9.0,0.931748844375963,5.0
Unstable,Approval,Minisum,6,29,0,8,,,0.9454697554697554,4.0,0.9905364455364455,7.0


Unstable,Copeland,Minimax,6,0,0,0,0.9169311926605506,6.0,0.8710333172380492,6.0,0.9169311926605506,6.0
Unstable,Copeland,Minimax,6,0,0,1,0.925425925925926,8.0,0.8791033138401559,8.0,0.925425925925926,4.0
Unstable,Copeland,Minimax,6,0,0,2,0.9356702127659575,6.0,0.9888353863381859,6.0,0.9356702127659575,6.0
Unstable,Copeland,Minimax,6,0,0,3,0.9468684210526317,6.0,0.9994736842105263,6.0,0.9468684210526317,6.0
Unstable,Copeland,Minimax,6,0,0,4,0.9125434782608697,4.0,0.9668649885583523,4.0,0.9125434782608697,7.0
Unstable,Copeland,Minimax,6,0,0,5,0.9995,8.0,0.9494736842105262,8.0,0.9995,4.0
Unstable,Copeland,Minimax,6,0,0,6,,,0.9439181286549707,9.0,0.8883888888888889,5.0
Unstable,Copeland,Minimax,6,0,0,7,,,0.9555176402544824,9.0,0.9005989010989012,5.0
Unstable,Copeland,Minimax,6,0,0,8,,,0.9994736842105263,4.0,0.9468684210526317,7.0
Unstable,Copeland,Minimax,6,1,0,0,0.9685721649484537,6.0,0.9685721649484537,6.0,0.9170495827196857,6.0
Unstable,Copeland,Minimax,6,1,0,1,0.9242311827956989,8.0,0.9242311827956989,8.0,0.8704915514592934,4.0
Unstable,Copeland,Minimax,6,1,0,2,0.98939898989899,6.0,0.98939898989899,6.0,0.9389177489177489,6.0
Unstable,Copeland,Minimax,6,1,0,3,0.8398361344537816,6.0,0.8398361344537816,6.0,0.88187675070028,6.0
Unstable,Copeland,Minimax,6,1,0,4,0.9798921568627451,4.0,0.9798921568627451,4.0,0.9701120448179271,7.0
Unstable,Copeland,Minimax,6,1,0,5,0.9468684210526317,8.0,0.9468684210526317,8.0,0.8942606516290726,4.0
Unstable,Copeland,Minimax,6,1,0,6,,,0.9428962264150944,9.0,0.9900898472596585,5.0
Unstable,Copeland,Minimax,6,1,0,7,,,0.925425925925926,9.0,0.9717460317460317,5.0
Unstable,Copeland,Minimax,6,1,0,8,,,0.8844557522123895,4.0,0.9287273493468183,7.0
Unstable,Copeland,Minimax,6,2,0,0,0.9397163947163947,6.0,0.896959706959707,6.0,0.9397163947163947,6.0
Unstable,Copeland,Minimax,6,2,0,1,0.9903711426188491,8.0,0.9628265618173875,8.0,0.9903711426188491,4.0
Unstable,Copeland,Minimax,6,2,0,2,0.7907542457542457,6.0,0.8456776556776556,6.0,0.7907542457542457,6.0
Unstable,Copeland,Minimax,6,2,0,3,0.9905364455364455,6.0,0.9454697554697554,6.0,0.9905364455364455,6.0
Unstable,Copeland,Minimax,6,2,0,4,0.8416507177033492,4.0,0.8942606516290726,4.0,0.8416507177033492,7.0
Unstable,Copeland,Minimax,6,2,0,5,0.9644577352472089,8.0,0.9205764411027568,8.0,0.9644577352472089,4.0
Unstable,Copeland,Minimax,6,2,0,6,,,0.8704915514592934,9.0,0.8167497556207233,5.0
Unstable,Copeland,Minimax,6,2,0,7,,,0.9280952380952381,9.0,0.8770964749536178,5.0
Unstable,Copeland,Minimax,6,2,0,8,,,0.9801063337956541,4.0,0.9315842894969109,7.0
Unstable,Copeland,Minimax,6,3,0,0,0.9816883116883116,6.0,0.9816883116883116,6.0,0.97277950310559,6.0
Unstable,Copeland,Minimax,6,3,0,1,0.9715080713678844,8.0,0.9715080713678844,8.0,0.9247988622511174,8.0
Unstable,Copeland,Minimax,6,3,0,2,0.9905364455364455,6.0,0.9905364455364455,6.0,0.9635291813552683,6.0
Unstable,Copeland,Minimax,6,3,0,3,0.9519264069264068,6.0,0.9519264069264068,6.0,0.9043271221532091,6.0
Unstable,Copeland,Minimax,6,3,0,4,0.9644577352472089,4.0,0.9644577352472089,4.0,0.9907932875667429,4.0
Unstable,Copeland,Minimax,6,3,0,5,0.9162121212121211,8.0,0.9162121212121211,8.0,0.9578985507246377,8.0
Unstable,Copeland,Minimax,6,3,0,6,,,0.921114081996435,9.0,0.8721142369991475,9.0
Unstable,Copeland,Minimax,6,3,0,7,,,0.8655248359887535,9.0,0.813998207082026,9.0
Unstable,Copeland,Minimax,6,3,0,8,,,0.9905364455364455,4.0,0.9635291813552683,4.0
Unstable,Copeland,Minimax,6,4,0,0,0.8995454545454545,6.0,0.9495238095238094,6.0,0.8995454545454545,6.0
Unstable,Copeland,Minimax,6,4,0,1,0.9519264069264068,8.0,0.9995238095238095,8.0,0.9519264069264068,4.0
Unstable,Copeland,Minimax,6,4,0,2,0.9995454545454545,6.0,0.9540692640692641,6.0,0.9995454545454545,6.0
Unstable,Copeland,Minimax,6,4,0,3,0.9104365436543654,6.0,0.9599198491277698,6.0,0.9104365436543654,6.0
Unstable,Copeland,Minimax,6,4,0,4,0.9397163947163947,4.0,0.896959706959707,4.0,0.9397163947163947,7.0
Unstable,Copeland,Minimax,6,4,0,5,0.9239152024446142,8.0,0.88187675070028,8.0,0.9239152024446142,4.0
Unstable,Copeland,Minimax,6,4,0,6,,,0.9280952380952381,9.0,0.8770964749536178,5.0
Unstable,Copeland,Minimax,6,4,0,7,,,0.9899084249084249,9.0,0.9418531468531468,5.0
Unstable,Copeland,Minimax,6,4,0,8,,,0.9370238095238095,4.0,0.9816883116883116,7.0
Unstable,Copeland,Minimax,6,5,0,0,0.9578333333333334,6.0,0.9057738095238095,6.0,0.8537121212121211,6.0
Unstable,Copeland,Minimax,6,5,0,1,0.8690652173913044,8.0,0.9125672877846791,8.0,0.9560671936758893,4.0
Unstable,Copeland,Minimax,6,5,0,2,0.8883888888888889,6.0,0.8328571428571429,6.0,0.7773232323232323,6.0
Unstable,Copeland,Minimax,6,5,0,3,0.9610384615384616,6.0,0.9899084249084249,6.0,0.9418531468531468,6.0
Unstable,Copeland,Minimax,6,5,0,4,0.9340794392523365,4.0,0.9808322207387628,4.0,0.9715080713678844,7.0
Unstable,Copeland,Minimax,6,5,0,5,0.9356702127659575,8.0,0.8825025329280648,8.0,0.8293326885880077,4.0
Unstable,Copeland,Minimax,6,5,0,6,,,0.8704915514592934,9.0,0.8167497556207233,5.0
Unstable,Copeland,Minimax,6,5,0,7,,,0.9287273493468183,9.0,0.9729967819790828,5.0
Unstable,Copeland,Minimax,6,5,0,8,,,0.896959706959707,4.0,0.9397163947163947,7.0
Unstable,Copeland,Minimax,6,6,0,0,0.9628265618173875,6.0,0.9628265618173875,6.0,0.9903711426188491,6.0
Unstable,Copeland,Minimax,6,6,0,1,0.9389177489177489,8.0,0.9389177489177489,8.0,0.8884343434343434,4.0
Unstable,Copeland,Minimax,6,6,0,2,0.9808322207387628,6.0,0.9808322207387628,6.0,0.9715080713678844,6.0
Unstable,Copeland,Minimax,6,6,0,3,0.9808322207387628,6.0,0.9808322207387628,6.0,0.9715080713678844,6.0
Unstable,Copeland,Minimax,6,6,0,4,0.9808322207387628,4.0,0.9808322207387628,4.0,0.9715080713678844,7.0
Unstable,Copeland,Minimax,6,6,0,5,0.9287273493468183,8.0,0.9287273493468183,8.0,0.9729967819790828,4.0
Unstable,Copeland,Minimax,6,6,0,6,,,0.9899084249084249,9.0,0.9418531468531468,5.0
Unstable,Copeland,Minimax,6,6,0,7,,,0.9599198491277698,9.0,0.9104365436543654,5.0
Unstable,Copeland,Minimax,6,6,0,8,,,0.8328571428571429,4.0,0.7773232323232323,7.0
Unstable,Copeland,Minimax,6,7,0,0,0.9370238095238095,6.0,0.9370238095238095,6.0,0.9816883116883116,6.0
Unstable,Copeland,Minimax,6,7,0,1,0.9701120448179271,8.0,0.9701120448179271,8.0,0.921114081996435,4.0
Unstable,Copeland,Minimax,6,7,0,2,0.9717460317460317,6.0,0.9717460317460317,6.0,0.981026936026936,6.0
Unstable,Copeland,Minimax,6,7,0,3,0.9899084249084249,6.0,0.9899084249084249,6.0,0.9418531468531468,6.0
Unstable,Copeland,Minimax,6,7,0,4,0.8893543179983857,4.0,0.8893543179983857,4.0,0.931748844375963,7.0
Unstable,Copeland,Minimax,6,7,0,5,0.8942606516290726,8.0,0.8942606516290726,8.0,0.8416507177033492,4.0
Unstable,Copeland,Minimax,6,7,0,6,,,0.8825025329280648,9.0,0.8293326885880077,5.0
Unstable,Copeland,Minimax,6,7,0,7,,,0.9900898472596585,9.0,0.9618096054888507,5.0
Unstable,Copeland,Minimax,6,7,0,8,,,0.9389177489177489,4.0,0.8884343434343434,7.0
Unstable,Copeland,Minimax,6,8,0,0,0.9418531468531468,6.0,0.9418531468531468,6.0,0.8937959866220736,6.0
Unstable,Copeland,Minimax,6,8,0,1,0.9560671936758893,8.0,0.9560671936758893,8.0,0.9995652173913043,4.0
Unstable,Copeland,Minimax,6,8,0,2,0.9903711426188491,6.0,0.9903711426188491,6.0,0.9445193458316713,6.0
Unstable,Copeland,Minimax,6,8,0,3,0.981026936026936,6.0,0.981026936026936,6.0,0.9347504025764896,6.0
Unstable,Copeland,Minimax,6,8,0,4,0.8995454545454545,4.0,0.8995454545454545,4.0,0.8495652173913043,7.0
Unstable,Copeland,Minimax,6,8,0,5,0.9162121212121211,8.0,0.9162121212121211,8.0,0.9578985507246377,4.0
Unstable,Copeland,Minimax,6,8,0,6,,,0.94782131661442,9.0,0.990944527736132,5.0
Unstable,Copeland,Minimax,6,8,0,7,,,0.8416507177033492,9.0,0.7890389016018307,5.0
Unstable,Copeland,Minimax,6,8,0,8,,,0.9618096054888507,4.0,0.9146595570139459,7.0
Unstable,Copeland,Minimax,6,9,0,0,0.9899084249084249,6.0,0.9899084249084249,6.0,0.9418531468531468,6.0
Unstable,Copeland,Minimax,6,9,0,1,0.8825025329280648,8.0,0.8825025329280648,8.0,0.8293326885880077,4.0
Unstable,Copeland,Minimax,6,9,0,2,0.9628265618173875,6.0,0.9628265618173875,6.0,0.9903711426188491,6.0
Unstable,Copeland,Minimax,6,9,0,3,0.9801063337956541,6.0,0.9801063337956541,6.0,0.9315842894969109,6.0
Unstable,Copeland,Minimax,6,9,0,4,0.9287273493468183,4.0,0.9287273493468183,4.0,0.9729967819790828,7.0
Unstable,Copeland,Minimax,6,9,0,5,0.8745238095238095,8.0,0.8745238095238095,8.0,0.9162121212121211,4.0
Unstable,Copeland,Minimax,6,9,0,6,,,0.9370238095238095,9.0,0.9816883116883116,5.0
Unstable,Copeland,Minimax,6,9,0,7,,,0.9057738095238095,9.0,0.8537121212121211,5.0
Unstable,Copeland,Minimax,6,9,0,8,,,0.9495238095238094,4.0,0.8995454545454545,7.0
Unstable,Copeland,Minimax,6,10,0,0,0.9903711426188491,6.0,0.9628265618173875,6.0,0.9903711426188491,6.0
Unstable,Copeland,Minimax,6,10,0,1,0.7773232323232323,8.0,0.8328571428571429,8.0,0.7773232323232323,4.0
Unstable,Copeland,Minimax,6,10,0,2,0.931748844375963,6.0,0.8893543179983857,6.0,0.931748844375963,6.0
Unstable,Copeland,Minimax,6,10,0,3,0.9995454545454545,6.0,0.9540692640692641,6.0,0.9995454545454545,6.0
Unstable,Copeland,Minimax,6,10,0,4,0.9418531468531468,4.0,0.9899084249084249,4.0,0.9418531468531468,7.0
Unstable,Copeland,Minimax,6,10,0,5,0.9239152024446142,8.0,0.88187675070028,8.0,0.9239152024446142,4.0
Unstable,Copeland,Minimax,6,10,0,6,,,0.8942606516290726,9.0,0.8416507177033492,5.0
Unstable,Copeland,Minimax,6,10,0,7,,,0.8825025329280648,9.0,0.8293326885880077,5.0
Unstable,Copeland,Minimax,6,10,0,8,,,0.8704915514592934,4.0,0.8167497556207233,7.0
Unstable,Copeland,Minimax,6,11,0,0,0.9995454545454545,6.0,0.9995454545454545,6.0,0.9541106719367589,6.0
Unstable,Copeland,Minimax,6,11,0,1,0.9816883116883116,8.0,0.9816883116883116,8.0,0.97277950310559,4.0
Unstable,Copeland,Minimax,6,11,0,2,0.9519264069264068,6.0,0.9519264069264068,6.0,0.9043271221532091,6.0
Unstable,Copeland,Minimax,6,11,0,3,0.8293326885880077,6.0,0.8293326885880077,6.0,0.7761609620721555,6.0
Unstable,Copeland,Minimax,6,11,0,4,0.9995454545454545,4.0,0.9995454545454545,4.0,0.9541106719367589,7.0
Unstable,Copeland,Minimax,6,11,0,5,0.9816883116883116,8.0,0.9816883116883116,8.0,0.97277950310559,4.0
Unstable,Copeland,Minimax,6,11,0,6,,,0.9729967819790828,9.0,0.9818661023470565,5.0
Unstable,Copeland,Minimax,6,11,0,7,,,0.8884343434343434,9.0,0.8379490557751427,5.0
Unstable,Copeland,Minimax,6,11,0,8,,,0.9816883116883116,4.0,0.97277950310559,7.0
Unstable,Copeland,Minimax,6,12,0,0,0.8825025329280648,6.0,0.8825025329280648,6.0,0.8293326885880077,6.0
Unstable,Copeland,Minimax,6,12,0,1,0.8456776556776556,8.0,0.8456776556776556,8.0,0.7907542457542457,4.0
Unstable,Copeland,Minimax,6,12,0,2,0.8582194616977226,6.0,0.8582194616977226,6.0,0.8038932806324111,6.0
Unstable,Copeland,Minimax,6,12,0,3,0.9900898472596585,6.0,0.9900898472596585,6.0,0.9618096054888507,6.0
Unstable,Copeland,Minimax,6,12,0,4,0.9370238095238095,4.0,0.9370238095238095,4.0,0.9816883116883116,7.0
Unstable,Copeland,Minimax,6,12,0,5,0.9125672877846791,8.0,0.9125672877846791,8.0,0.9560671936758893,4.0
Unstable,Copeland,Minimax,6,12,0,6,,,0.88187675070028,9.0,0.9239152024446142,5.0
Unstable,Copeland,Minimax,6,12,0,7,,,0.9125672877846791,9.0,0.9560671936758893,5.0
Unstable,Copeland,Minimax,6,12,0,8,,,0.8704915514592934,4.0,0.8167497556207233,7.0
Unstable,Copeland,Minimax,6,13,0,0,0.9315842894969109,6.0,0.9801063337956541,6.0,0.9315842894969109,6.0
Unstable,Copeland,Minimax,6,13,0,1,0.8293326885880077,0.0,0.8825025329280648,8.0,0.8293326885880077,4.0
Unstable,Copeland,Minimax,6,13,0,2,0.9519264069264068,0.0,0.9995238095238095,6.0,0.9519264069264068,6.0
Unstable,Copeland,Minimax,6,13,0,3,0.931748844375963,0.0,0.8893543179983857,6.0,0.931748844375963,6.0
Unstable,Copeland,Minimax,6,13,0,4,0.94782131661442,0.0,0.9046962233169129,4.0,0.94782131661442,7.0
Unstable,Copeland,Minimax,6,13,0,5,0.9995454545454545,0.0,0.9540692640692641,8.0,0.9995454545454545,4.0
Unstable,Copeland,Minimax,6,13,0,6,,,0.9370238095238095,9.0,0.9816883116883116,5.0
Unstable,Copeland,Minimax,6,13,0,7,,,0.9900898472596585,9.0,0.9618096054888507,5.0
Unstable,Copeland,Minimax,6,13,0,8,,,0.9389177489177489,4.0,0.8884343434343434,7.0
Unstable,Copeland,Minimax,6,14,0,0,0.8995454545454545,6.0,0.9995,6.0,0.9495238095238094,6.0
Unstable,Copeland,Minimax,6,14,0,1,0.94782131661442,8.0,0.8615689655172414,8.0,0.9046962233169129,4.0
Unstable,Copeland,Minimax,6,14,0,2,0.9239152024446142,6.0,0.8398361344537816,6.0,0.88187675070028,6.0
Unstable,Copeland,Minimax,6,14,0,3,0.9162121212121211,6.0,0.8328333333333334,6.0,0.8745238095238095,6.0
Unstable,Copeland,Minimax,6,14,0,4,0.8416507177033492,4.0,0.9468684210526317,4.0,0.8942606516290726,7.0
Unstable,Copeland,Minimax,6,14,0,5,0.7773232323232323,8.0,0.8883888888888889,8.0,0.8328571428571429,4.0
Unstable,Copeland,Minimax,6,14,0,6,,,0.925425925925926,9.0,0.9717460317460317,5.0
Unstable,Copeland,Minimax,6,14,0,7,,,0.9798921568627451,9.0,0.9701120448179271,5.0
Unstable,Copeland,Minimax,6,14,0,8,,,0.9895990099009901,4.0,0.9599198491277698,7.0
Unstable,Copeland,Minimax,6,15,0,0,0.9899084249084249,6.0,0.9899084249084249,6.0,0.9418531468531468,6.0
Unstable,Copeland,Minimax,6,15,0,1,0.9801063337956541,8.0,0.9801063337956541,8.0,0.9315842894969109,4.0
Unstable,Copeland,Minimax,6,15,0,2,0.9717460317460317,6.0,0.9717460317460317,6.0,0.981026936026936,6.0
Unstable,Copeland,Minimax,6,15,0,3,0.9801063337956541,6.0,0.9801063337956541,6.0,0.9315842894969109,6.0
Unstable,Copeland,Minimax,6,15,0,4,0.9995238095238095,4.0,0.9995238095238095,4.0,0.9519264069264068,7.0
Unstable,Copeland,Minimax,6,15,0,5,0.9057738095238095,8.0,0.9057738095238095,8.0,0.8537121212121211,4.0
Unstable,Copeland,Minimax,6,15,0,6,,,0.9995238095238095,9.0,0.9519264069264068,5.0
Unstable,Copeland,Minimax,6,15,0,7,,,0.9801063337956541,9.0,0.9315842894969109,5.0
Unstable,Copeland,Minimax,6,15,0,8,,,0.9808322207387628,4.0,0.9715080713678844,7.0
Unstable,Copeland,Minimax,6,16,0,0,0.9610384615384616,6.0,0.9610384615384616,6.0,0.9899084249084249,6.0
Unstable,Copeland,Minimax,6,16,0,1,0.9895990099009901,8.0,0.9895990099009901,8.0,0.9599198491277698,4.0
Unstable,Copeland,Minimax,6,16,0,2,0.9895990099009901,6.0,0.9895990099009901,6.0,0.9599198491277698,6.0
Unstable,Copeland,Minimax,6,16,0,3,0.9790918367346939,6.0,0.9790918367346939,6.0,0.9280952380952381,6.0
Unstable,Copeland,Minimax,6,16,0,4,0.9005989010989012,4.0,0.9005989010989012,4.0,0.8456776556776556,7.0
Unstable,Copeland,Minimax,6,16,0,5,0.900400900900901,8.0,0.900400900900901,8.0,0.9454697554697554,4.0
Unstable,Copeland,Minimax,6,16,0,6,,,0.9703737864077671,9.0,0.9801063337956541,5.0
Unstable,Copeland,Minimax,6,16,0,7,,,0.9995,9.0,0.9495238095238094,5.0
Unstable,Copeland,Minimax,6,16,0,8,,,0.8542008547008547,4.0,0.896959706959707,7.0
Unstable,Copeland,Minimax,6,17,0,0,0.8893543179983857,6.0,0.8893543179983857,6.0,0.931748844375963,6.0
Unstable,Copeland,Minimax,6,17,0,1,0.9389177489177489,8.0,0.9389177489177489,8.0,0.8884343434343434,4.0
Unstable,Copeland,Minimax,6,17,0,2,0.9701120448179271,6.0,0.9701120448179271,6.0,0.921114081996435,6.0
Unstable,Copeland,Minimax,6,17,0,3,0.9899084249084249,6.0,0.9899084249084249,6.0,0.9418531468531468,6.0
Unstable,Copeland,Minimax,6,17,0,4,0.9900898472596585,4.0,0.9900898472596585,4.0,0.9618096054888507,7.0
Unstable,Copeland,Minimax,6,17,0,5,0.9701120448179271,8.0,0.9701120448179271,8.0,0.921114081996435,4.0
Unstable,Copeland,Minimax,6,17,0,6,,,0.9540692640692641,9.0,0.9995454545454545,5.0
Unstable,Copeland,Minimax,6,17,0,7,,,0.8745238095238095,9.0,0.9162121212121211,5.0
Unstable,Copeland,Minimax,6,17,0,8,,,0.9280952380952381,4.0,0.8770964749536178,7.0
Unstable,Copeland,Minimax,6,18,0,0,0.9169311926605506,6.0,0.9903711426188491,6.0,0.9445193458316713,6.0
Unstable,Copeland,Minimax,6,18,0,1,0.98939898989899,8.0,0.8884343434343434,8.0,0.8379490557751427,8.0
Unstable,Copeland,Minimax,6,18,0,2,0.8328333333333334,6.0,0.9162121212121211,6.0,0.9578985507246377,6.0
Unstable,Copeland,Minimax,6,18,0,3,0.9895990099009901,6.0,0.9104365436543654,6.0,0.8609513560051657,6.0
Unstable,Copeland,Minimax,6,18,0,4,0.9005989010989012,4.0,0.7907542457542457,4.0,0.7358289536550406,4.0
Unstable,Copeland,Minimax,6,18,0,5,0.9895990099009901,8.0,0.9104365436543654,8.0,0.8609513560051657,8.0
Unstable,Copeland,Minimax,6,18,0,6,,,0.9162121212121211,9.0,0.9578985507246377,9.0
Unstable,Copeland,Minimax,6,18,0,7,,,0.9729967819790828,9.0,0.9818661023470565,9.0
Unstable,Copeland,Minimax,6,18,0,8,,,0.9729967819790828,4.0,0.9818661023470565,4.0
Unstable,Copeland,Minimax,6,19,0,0,0.9995238095238095,6.0,0.9995238095238095,6.0,0.9519264069264068,6.0
Unstable,Copeland,Minimax,6,19,0,1,0.9454697554697554,8.0,0.9454697554697554,8.0,0.9905364455364455,4.0
Unstable,Copeland,Minimax,6,19,0,2,0.9057738095238095,6.0,0.9057738095238095,6.0,0.8537121212121211,6.0
Unstable,Copeland,Minimax,6,19,0,3,0.8745238095238095,6.0,0.8745238095238095,6.0,0.9162121212121211,6.0
Unstable,Copeland,Minimax,6,19,0,4,0.9899084249084249,4.0,0.9899084249084249,4.0,0.9418531468531468,7.0
Unstable,Copeland,Minimax,6,19,0,5,0.8456776556776556,8.0,0.8456776556776556,8.0,0.7907542457542457,4.0
Unstable,Copeland,Minimax,6,19,0,6,,,0.8582194616977226,9.0,0.8038932806324111,5.0
Unstable,Copeland,Minimax,6,19,0,7,,,0.9280952380952381,9.0,0.8770964749536178,5.0
Unstable,Copeland,Minimax,6,19,0,8,,,0.9995238095238095,4.0,0.9519264069264068,7.0
Unstable,Copeland,Minimax,6,20,0,0,0.9560671936758893,6.0,0.9560671936758893,6.0,0.9995652173913043,6.0
Unstable,Copeland,Minimax,6,20,0,1,0.931748844375963,0.0,0.931748844375963,8.0,0.974141488577745,4.0
Unstable,Copeland,Minimax,6,20,0,2,0.9397163947163947,0.0,0.9397163947163947,6.0,0.9824712002972872,6.0
Unstable,Copeland,Minimax,6,20,0,3,0.9315842894969109,0.0,0.9315842894969109,6.0,0.8830603630223723,6.0
Unstable,Copeland,Minimax,6,20,0,4,0.981026936026936,0.0,0.981026936026936,4.0,0.9347504025764896,7.0
Unstable,Copeland,Minimax,6,20,0,5,0.8537121212121211,0.0,0.8537121212121211,8.0,0.8016485507246377,4.0
Unstable,Copeland,Minimax,6,20,0,6,,,0.8416507177033492,9.0,0.7890389016018307,5.0
